dt,temp,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,clouds_all,weather_main
1728669600,25.14,27.42,1013,65,1.54,260,,75,Clouds
1728673200,25.28,27.81,1013,69,1.54,250,,75,Clouds
1728676800,24.8,27.44,1013,69,1.54,300,,75,Clouds
1728680400,24.36,26.62,1013,69,1.54,300,,75,Clouds
1728684000,23.8,25.87,1012,65,1.54,290,,75,Clouds
1728687600,23.29,25.75,1012,65,0.51,0,,75,Clouds
1728691200,22.85,24.75,1012,65,1.54,110,,40,Clouds
1728694800,23.18,24.75,1011,65,1.54,110,,40,Clouds
1728698400,22.06,23.88,1011,64,2.06,110,,40,Clouds
1728702000,22.27,24.21,1012,64,2.06,110,,40,Clouds
1728705600,22.27,24.22,1012,64,2.57,110,,20,Clouds
1728709200,24.22,27.04,1013,64,2.57,110,,20,Clouds
1728712800,26.18,29.84,1013,65,2.06,110,,20,Clouds
1728716400,26.98,30.61,1013,61,1.54,270,,40,Clouds
1728720000,27.42,31.13,1013,65,2.06,250,,40,Clouds
1728723600,28.56,32.6,1013,65,2.57,270,,40,Clouds
1728727200,29.17,33.03,1013,61,3.09,300,,75,Clouds
1728730800,30.47,32.66,1012,58,3.09,0,,75,Clouds
1728734400,28.49,32.12,1012,61,3.6,310,,75,Clouds
1728738000,28.03,31.54,1012,65,3.6,300,,75,Clouds
1728741600,27.54,30.87,1012,61,3.09,310,,75,Clouds
1728745200,26,28.78,1012,61,3.09,310,,75,Clouds
1728748800,25.69,28.49,1013,65,3.09,310,,75,Clouds
1728752400,25.15,27.83,1013,69,3.6,330,,75,Clouds
1728756000,25.11,27.9,1013,69,2.57,20,,75,Clouds
1728759600,24.9,27.92,1013,69,2.06,20,,75,Clouds
1728763200,24.34,26.91,1013,73,2.06,110,,75,Clouds
1728766800,23.93,26.27,1013,73,1.54,100,,75,Clouds
1728770400,23.83,25.37,1013,73,1.54,80,,75,Clouds
1728774000,22.9,25.11,1013,73,2.06,70,,40,Clouds
1728777600,23.42,24.99,1013,69,1.03,0,,40,Clouds
1728781200,23.21,24.75,1013,69,1.03,0,,40,Clouds
1728784800,22.11,24.21,1013,73,1.54,80,,40,Clouds
1728788400,22.54,24.72,1013,73,1.03,80,,40,Clouds
1728792000,23.02,24.39,1013,73,2.06,90,,40,Clouds
1728795600,24.48,27.26,1014,69,1.54,100,,61,Clouds
1728799200,26.69,30.23,1014,61,1.54,90,,51,Clouds
1728802800,28.92,31.63,1014,61,2.06,280,,12,Clouds
1728806400,29.62,32.19,1014,65,3.09,300,,20,Clouds
1728810000,28.91,33.01,1014,65,3.09,290,,40,Clouds
1728813600,28.92,33,1014,65,3.6,310,,40,Clouds
1728817200,28.77,32.52,1013,65,3.09,320,,40,Clouds
1728820800,28.84,32.48,1013,65,3.09,320,,40,Clouds
1728824400,29.75,32.07,1013,65,3.6,310,,40,Clouds
1728828000,28.28,31.5,1012,65,4.12,320,,40,Clouds
1728831600,26.74,29.45,1012,69,3.6,320,,40,Clouds
1728835200,25.99,28.23,1013,69,3.6,330,,75,Clouds
1728838800,25.99,28.42,1013,69,3.09,360,,75,Clouds
1728842400,25.87,28.32,1013,69,2.57,320,,75,Clouds
1728846000,25.7,28.13,1013,73,1.54,310,,75,Clouds
1728849600,25.34,27.59,1013,78,2.06,0,,75,Clouds
1728853200,24.85,26.7,1013,69,2.06,110,,40,Clouds
1728856800,24.19,26.24,1013,73,1.54,130,,75,Clouds
1728860400,23.96,26.19,1013,73,1.54,140,,75,Clouds
1728864000,23.88,26.22,1012,69,2.57,110,,75,Clouds
1728867600,24.08,25.63,1012,69,2.57,110,,20,Clouds
1728871200,23.32,25.16,1012,73,2.06,110,,40,Clouds
1728874800,23.04,24.75,1012,69,2.06,110,,40,Clouds
1728878400,23.28,25.02,1012,69,1.54,110,,40,Clouds
1728882000,24.17,26.62,1012,69,1.54,120,,20,Clouds
1728885600,26.11,29.15,1013,65,2.06,130,,20,Clouds
1728889200,27.36,30.7,1013,65,2.06,230,,20,Clouds
1728892800,29.78,32.3,1013,61,3.09,230,,20,Clouds
1728896400,30.26,32.86,1013,65,4.12,230,,20,Clouds
1728900000,29.6,33.47,1012,69,3.6,240,,20,Clouds
1728903600,29.26,32.84,1012,65,3.6,240,,75,Clouds
1728907200,28.75,32.52,1013,69,3.09,250,,75,Clouds
1728910800,28.25,31.54,1012,65,2.57,240,,75,Clouds
1728914400,27.71,30.9,1012,69,2.57,250,,40,Clouds
1728918000,26.05,28.75,1012,69,2.57,220,,40,Clouds
1728921600,25.5,27.95,1012,69,2.57,210,,20,Clouds
1728925200,25.56,28.06,1012,69,1.54,160,,20,Clouds
1728928800,24.54,26.94,1012,73,1.54,120,,20,Clouds
1728932400,24.13,26.44,1012,73,1.54,120,,20,Clouds
1728936000,23.94,26.04,1013,73,1.54,130,,20,Clouds
1728939600,23.74,25.08,1012,73,2.06,110,,20,Clouds
1728943200,23.22,24.48,1012,73,2.57,110,,20,Clouds
1728946800,23.01,24.17,1012,73,2.57,110,,20,Clouds
1728950400,22.91,23.87,1012,69,2.57,100,,20,Clouds
1728954000,22.87,23.75,1012,69,2.57,100,,20,Clouds
1728957600,22.9,23.87,1012,64,2.57,110,,20,Clouds
1728961200,22.88,24.6,1012,64,2.57,110,,20,Clouds
1728964800,22.67,24.34,1012,64,2.06,110,,75,Clouds
1728968400,24.69,27.27,1013,64,2.06,110,,20,Clouds
1728972000,26.65,29.61,1014,61,1.54,110,,20,Clouds
1728975600,28.82,30.53,1014,69,2.5,222,,21,Clouds
1728979200,28.88,30.92,1014,57,2.06,250,,20,Clouds
1728982800,29.97,32.26,1014,61,2.57,240,,20,Clouds
1728986400,29.72,33.05,1013,58,3.09,250,,20,Clouds
1728990000,30.96,33.14,1013,58,3.6,230,,20,Clouds
1728993600,30.57,32.65,1013,58,4.12,230,,20,Clouds
1728997200,29.96,31.83,1013,58,3.09,230,,20,Clouds
1729000800,29.2,31.13,1013,61,2.06,250,,20,Clouds
1729004400,27.76,29.67,1013,65,1.54,260,,20,Clouds
1729008000,26.15,28.85,1013,65,1.54,290,,20,Clouds
1729011600,25.26,28.04,1014,69,1.54,330,,20,Clouds
1729015200,25.05,27.72,1014,69,1.54,310,,20,Clouds
1729018800,24.87,27.58,1014,69,1.03,0,,20,Clouds
1729022400,24.36,26.97,1014,73,1.54,140,,40,Clouds
1729026000,23.69,25.71,1014,73,0.51,0,,75,Clouds
1729029600,23.15,24.94,1014,73,1.54,120,,75,Clouds
1729033200,23.23,25.75,1014,69,1.03,100,,75,Clouds
1729036800,22.97,24.75,1014,69,1.03,140,,75,Clouds
1729040400,23.52,24.75,1014,69,2.57,110,,75,Clouds
1729044000,23.01,24.45,1014,73,2.06,120,,75,Clouds
1729047600,23.09,24.45,1014,73,1.54,120,,40,Clouds
1729051200,23.76,25.56,1014,73,1.54,100,,40,Clouds
1729054800,24.5,27.27,1014,73,2.06,120,,20,Clouds
1729058400,27.75,30.01,1015,65,1.03,0,,20,Clouds
1729062000,28.52,30.96,1015,65,2.06,220,,20,Clouds
1729065600,28.06,32.09,1015,65,2.57,260,,40,Clouds
1729069200,28.13,31.97,1015,65,2.57,250,,20,Clouds
1729072800,29.88,32.21,1014,61,3.09,270,,40,Clouds
1729076400,28.06,31.68,1014,65,2.57,280,,75,Clouds
1729080000,28.08,31.75,1013,65,2.57,260,,75,Clouds
1729083600,27.91,31.51,1013,65,2.06,0,,75,Clouds
1729087200,27.13,30.41,1013,71,3.71,263,,48,Clouds
1729090800,25.98,29.2,1014,73,3,254,,26,Clouds
1729094400,25.1,27.91,1014,65,1.54,210,,20,Clouds
1729098000,24.33,27.21,1014,69,3.09,230,,20,Clouds
1729101600,24.15,26.91,1014,69,2.06,230,,20,Clouds
1729105200,24.02,26.58,1014,65,3.09,200,,100,Clouds
1729108800,23.35,25.84,1014,65,3.6,220,,100,Clouds
1729112400,23.01,25.75,1014,61,3.6,210,,100,Clouds
1729116000,22.73,24.84,1014,65,3.09,180,,100,Clouds
1729119600,22.4,24.75,1013,65,3.09,150,,75,Clouds
1729123200,21.94,23.78,1013,64,3.6,170,,75,Clouds
1729126800,22,23.93,1013,64,3.09,170,,40,Clouds
1729130400,21.79,23.75,1013,64,2.57,160,,40,Clouds
1729134000,21.5,23.04,1013,64,1.03,130,,40,Clouds
1729137600,21.41,23.75,1013,60,1.54,130,,40,Clouds
1729141200,22.8,24.34,1013,60,2.57,110,,40,Clouds
1729144800,24.93,27.35,1013,57,2.06,140,,40,Clouds
1729148400,26.4,29.16,1013,57,3.6,210,,40,Clouds
1729152000,27.37,30.43,1014,57,3.6,210,,75,Clouds
1729155600,28.37,31.4,1013,54,4.63,220,,75,Clouds
1729159200,28.73,31.84,1013,54,4.12,220,,40,Clouds
1729162800,28.49,31.63,1012,57,4.63,220,,40,Rain
1729166400,27.95,31.08,1012,65,4.63,240,,20,Rain
1729170000,27.48,30.53,1011,65,3.09,230,,20,Clouds
1729173600,26.97,29.83,1011,65,3.09,230,,20,Clouds
1729177200,25.93,28.53,1012,65,2.06,230,,20,Clouds
1729180800,25.53,27.92,1012,65,2.57,210,,20,Rain
1729184400,24.92,27,1012,65,2.06,120,,75,Clouds
1729188000,24.87,26.93,1012,80,3.06,196,,15,Clouds
1729191600,24.69,26.68,1012,65,2.06,110,,20,Clouds
1729195200,24.25,26.41,1012,65,2.57,110,,40,Clouds
1729198800,23.55,25.52,1012,65,2.06,120,,75,Rain
1729202400,23.24,24.96,1012,65,1.54,110,,75,Rain
1729206000,23.15,24.98,1012,65,2.06,110,,40,Clouds
1729209600,23.14,25.08,1011,69,2.57,90,,40,Clouds
1729213200,22.81,24.71,1011,73,2.06,60,,75,Clouds
1729216800,22.13,23.77,1011,73,2.06,60,,75,Clouds
1729220400,22.06,23.75,1011,60,1.54,80,,75,Clouds
1729224000,21.56,23.26,1012,64,1.54,80,,20,Clouds
1729227600,22.83,24.61,1012,57,1.54,100,,20,Clouds
1729231200,24.51,26.45,1012,53,2.06,100,,20,Clouds
1729234800,25.94,28.12,1013,44,2.57,60,,20,Clouds
1729238400,26.64,29.01,1013,44,4.12,360,,20,Clouds
1729242000,29.18,30.46,1013,39,5.14,330,,20,Clouds
1729245600,27.69,30.25,1013,44,6.69,340,,20,Clouds
1729249200,27.75,30.38,1012,44,6.69,340,,20,Clouds
1729252800,27.11,29.56,1012,44,7.2,330,,20,Clouds
1729256400,26.41,28.72,1013,39,6.69,340,,40,Clouds
1729260000,25.33,27.51,1012,41,6.69,340,,40,Clouds
1729263600,24,25.91,1013,44,6.69,360,,40,Clouds
1729267200,23.49,25.09,1013,38,7.2,350,,20,Clouds
1729270800,22.55,23.95,1014,43,5.14,10,,20,Clouds
1729274400,22.1,23.75,1014,41,4.63,20,,20,Clouds
1729278000,21.77,23.82,1014,46,4.12,20,,20,Clouds
1729281600,21.34,23.29,1014,43,3.6,30,,20,Clouds
1729285200,21,22.97,1014,46,2.57,70,,20,Clouds
1729288800,21.3,22.42,1014,49,2.57,80,,20,Clouds
1729292400,20.51,21.75,1014,46,2.57,80,,20,Clouds
1729296000,19.78,20.75,1014,49,2.57,80,,20,Clouds
1729299600,19.25,19.77,1014,56,2.29,357,,0,Clear
1729303200,19.12,19.69,1015,56,1.86,14,,0,Clear
1729306800,19.79,20.75,1015,49,1.54,90,,20,Clouds
1729310400,19.56,20.75,1015,46,2.06,100,,20,Clouds
1729314000,20.81,22.28,1016,40,2.06,100,,0,Clear
1729317600,23.26,25.08,1016,35,2.57,60,,0,Clear
1729321200,24.46,26.48,1017,36,2.06,10,,0,Clear
1729324800,25.04,27.36,1017,36,3.09,330,,0,Clear
1729328400,25.62,28.32,1017,38,5.14,340,,0,Clear
1729332000,25.91,28.58,1017,36,6.17,340,,0,Clear
1729335600,25.78,28.62,1017,38,5.66,350,,0,Clear
1729339200,25.61,28.39,1017,38,5.66,330,,0,Clear
1729342800,25.25,27.88,1018,41,6.17,340,,0,Clear
1729346400,24.6,26.99,1018,41,5.66,340,,0,Clear
1729350000,22.55,24.01,1017,41,4.63,360,,0,Clear
1729353600,22.12,23.75,1018,43,3.6,10,,0,Clear
1729357200,21.63,23.68,1018,54,4.13,20,,0,Clear
1729360800,21.52,23.3,1018,46,2.57,40,,0,Clear
1729364400,21.12,22.75,1019,46,1.54,70,,0,Clear
1729368000,20.48,21.75,1019,49,2.57,70,,0,Clear
1729371600,20.26,21.17,1019,52,2.06,90,,0,Clear
1729375200,19.28,20.75,1019,49,2.57,70,,0,Clear
1729378800,19.13,20.75,1019,49,2.57,70,,0,Clear
1729382400,19.05,20,1019,45,2.57,100,,0,Clear
1729386000,19.06,20,1018,45,2.06,110,,0,Clear
1729389600,18.8,19.75,1019,40,2.57,0,,0,Clear
1729393200,19.35,19.95,1019,42,2.06,90,,0,Clear
1729396800,19.25,20.05,1019,45,2.57,110,,0,Clear
1729400400,20.22,22.05,1019,40,2.57,110,,0,Clear
1729404000,23.08,25.37,1019,35,2.06,120,,0,Clear
1729407600,24.35,26.66,1020,29,2.06,140,,0,Clear
1729411200,25.04,27.59,1020,27,4.12,360,,0,Clear
1729414800,26.27,29.2,1020,27,5.66,350,,0,Clear
1729418400,26.51,29.79,1020,27,5.66,350,,0,Clear
1729422000,26.5,29.85,1019,29,5.66,350,,0,Clear
1729425600,26.11,29.42,1019,29,5.14,340,,0,Clear
1729429200,26.77,28.79,1019,31,3.6,360,,0,Clear
1729432800,25.3,28.02,1019,31,3.6,360,,0,Clear
1729436400,23.33,25.03,1019,38,4.63,10,,0,Clear
1729440000,22.83,25.15,1019,38,3.09,20,,0,Clear
1729443600,22.27,24.37,1019,38,3.09,20,,0,Clear
1729447200,21.75,23.89,1019,43,3.09,30,,0,Clear
1729450800,21.16,23.38,1019,43,2.06,100,,0,Clear
1729454400,20.44,22.56,1020,43,2.57,100,,0,Clear
1729458000,20.94,21.96,1019,43,2.57,110,,0,Clear
1729461600,20.43,21.28,1019,43,2.57,90,,0,Clear
1729465200,20.21,20.85,1019,40,2.06,80,,0,Clear
1729468800,19.74,20.75,1019,40,2.57,90,,0,Clear
1729472400,19.28,19.62,1019,52,4,16,,0,Clear
1729476000,19.28,19.75,1019,40,2.57,80,,0,Clear
1729479600,19.67,20.01,1019,40,3.09,90,,0,Clear
1729483200,19.47,19.75,1019,40,2.57,80,,0,Clear
1729486800,20.66,21.76,1020,45,4.45,11,,0,Clear
1729490400,23.19,25.14,1020,28,1.54,70,,0,Clear
1729494000,24.42,26.55,1020,29,2.57,30,,0,Clear
1729497600,25.33,27.67,1020,29,4.12,10,,0,Clear
1729501200,26.36,29.22,1020,25,4.63,10,,0,Clear
1729504800,26.31,29.49,1019,23,4.63,350,,0,Clear
1729508400,27.78,29.6,1019,22,6.69,340,,0,Clear
1729512000,26.32,29.37,1019,24,7.2,350,,0,Clear
1729515600,25.84,28.66,1019,24,6.17,350,,0,Clear
1729519200,24.67,27.4,1019,31,5.14,360,,0,Clear
1729522800,22.27,23.75,1019,31,4.12,10,,0,Clear
1729526400,21.71,23.75,1019,33,5.14,360,,0,Clear
1729530000,21.63,23.75,1019,33,3.6,20,,0,Clear
1729533600,21.24,23.75,1019,33,4.12,20,,0,Clear
1729537200,21.4,22.56,1019,37,2.57,80,,0,Clear
1729540800,20.11,20.75,1019,40,2.06,100,,0,Clear
1729544400,19.21,19.26,1018,49,4.21,17,,0,Clear
1729548000,18.75,19.75,1019,40,2.57,90,,0,Clear
1729551600,18.29,19.75,1018,40,2.57,90,,0,Clear
1729555200,18.39,19.75,1018,40,2.06,90,,0,Clear
1729558800,17.8,18.05,1018,47,3.63,29,,0,Clear
1729562400,18.08,18.11,1018,46,3.61,29,,0,Clear
1729566000,18.67,19.75,1018,37,2.57,100,,0,Clear
1729569600,18.59,18.75,1018,37,2.57,100,,0,Clear
1729573200,19.89,20.58,1018,34,2.06,70,,0,Clear
1729576800,21.8,23.29,1019,30,4.12,40,,0,Clear
1729580400,22.58,24.16,1018,25,6.69,360,,20,Clouds
1729584000,23.74,25.82,1018,25,7.72,360,,20,Clouds
1729587600,24.19,26.52,1018,23,7.72,360,,20,Clouds
1729591200,24.96,27.42,1018,22,10.29,350,,20,Clouds
1729594800,24.65,27.28,1018,27,11.83,350,,20,Clouds
1729598400,24.36,26.98,1018,33,9.77,350,,20,Clouds
1729602000,23.8,26.29,1018,31,8.23,350,,0,Clear
1729605600,22.69,25.08,1018,28,5.14,10,,0,Clear
1729609200,21.63,23.1,1018,31,6.69,10,,0,Clear
1729612800,21.57,23.68,1018,35,7.2,10,,0,Clear
1729616400,20.51,22.52,1019,48,6.96,20,,0,Clear
1729620000,19.87,21.01,1019,37,1.54,120,,0,Clear
1729623600,19.53,20.67,1019,37,1.54,100,,0,Clear
1729627200,19.51,19.89,1019,34,1.54,90,,0,Clear
1729630800,19.01,19.44,1019,30,2.57,110,,0,Clear
1729634400,18.57,18.84,1020,27,2.57,110,,0,Clear
1729638000,18.05,18.75,1020,27,2.06,110,,0,Clear
1729641600,17.4,17.75,1020,27,3.09,110,,0,Clear
1729645200,17.19,17.75,1019,27,3.09,110,,0,Clear
1729648800,17.12,17.75,1020,25,2.06,60,,0,Clear
1729652400,17.4,17.96,1020,27,2.06,70,,0,Clear
1729656000,17.19,17.75,1020,27,2.06,110,,0,Clear
1729659600,19.08,20.13,1020,22,2.06,100,,0,Clear
1729663200,21.35,23.22,1021,21,2.57,110,,0,Clear
1729666800,22.77,24.43,1021,16,1.54,240,,0,Clear
1729670400,24.08,25.27,1021,17,2.57,290,,0,Clear
1729674000,24.68,27,1020,22,3.09,290,,0,Clear
1729677600,24.8,27.44,1020,22,4.63,310,,0,Clear
1729681200,24.72,27.48,1020,31,3.6,340,,0,Clear
1729684800,24.58,27.26,1020,23,4.63,320,,0,Clear
1729688400,25.09,26.76,1019,22,5.14,340,,0,Clear
1729692000,23.64,26.11,1019,39,6.53,359,,0,Clear
1729695600,22.83,24.75,1020,20,6.17,10,,0,Clear
1729699200,21.08,23.44,1020,40,6.32,10,,0,Clear
1729702800,21.14,22.75,1020,31,4.12,30,,0,Clear
1729706400,19.91,20.79,1020,35,2.57,110,,0,Clear
1729710000,20.27,20.94,1020,24,2.06,120,,0,Clear
1729713600,19.84,20.43,1021,24,2.06,90,,0,Clear
1729717200,19.07,20.59,1020,32,3.32,48,,0,Clear
1729720800,18.81,20.22,1021,33,2.66,52,,0,Clear
1729724400,18.44,18.97,1020,20,2.57,100,,0,Clear
1729728000,17.96,18.75,1020,20,2.57,100,,0,Clear
1729731600,17.4,18.75,1020,19,3.09,100,,0,Clear
1729735200,17.03,17.51,1020,33,1.96,99,,0,Clear
1729738800,16.69,17.06,1020,32,1.91,103,,0,Clear
1729742400,16.3,16.67,1020,37,1.98,108,,0,Clear
1729746000,18.62,19.55,1021,18,2.57,100,,0,Clear
1729749600,21.83,23.64,1021,18,2.06,100,,0,Clear
1729753200,23.31,25.29,1021,15,2.06,30,,0,Clear
1729756800,24.55,26.8,1021,16,1.54,30,,0,Clear
1729760400,25.21,27.56,1021,19,3.09,300,,0,Clear
1729764000,25.44,28.01,1020,22,3.6,310,,0,Clear
1729767600,25.14,27.95,1020,35,3.6,320,,0,Clear
1729771200,25.96,27.64,1020,31,3.6,320,,0,Clear
1729774800,25.55,27.25,1020,25,3.09,320,,0,Clear
1729778400,25.06,26.66,1019,27,3.09,320,,0,Clear
1729782000,22.54,24.75,1019,25,3.09,10,,0,Clear
1729785600,22.34,23.75,1020,29,2.06,30,,0,Clear
1729789200,21.43,22.72,1020,30,2.06,100,,0,Clear
1729792800,20.78,21.75,1020,33,2.06,100,,0,Clear
1729796400,20.62,21.45,1020,32,2.57,110,,0,Clear
1729800000,20.02,20.8,1020,34,2.57,90,,0,Clear
1729803600,19.33,20.56,1020,32,2.06,90,,0,Clear
1729807200,18.53,20.56,1019,28,1.54,80,,0,Clear
1729810800,17.95,19.45,1019,30,2.06,110,,0,Clear
1729814400,17.57,19.45,1019,27,1.03,120,,0,Clear
1729818000,17.41,18.75,1019,27,2.57,110,,0,Clear
1729821600,17.21,18.89,1019,29,2.06,100,,0,Clear
1729825200,17.82,18.89,1019,27,2.06,120,,2,Clear
1729828800,17.81,19.45,1019,27,2.57,100,,21,Clouds
1729832400,20.06,21.83,1019,26,0.51,0,,34,Clouds
1729836000,22.98,24.82,1019,25,0.62,166,,38,Clouds
1729839600,24.8,25.81,1019,22,1.54,300,,52,Clouds
1729843200,25.27,27.75,1019,29,2.06,240,,54,Clouds
1729846800,26.19,28.89,1019,35,2.06,270,,62,Clouds
1729850400,26.22,28.91,1019,36,3.09,310,,63,Clouds
1729854000,26.05,28.86,1018,38,3.6,300,,53,Clouds
1729857600,26.74,28.43,1018,41,3.6,320,,0,Clear
1729861200,26.38,27.98,1017,22,4.63,340,,0,Clear
1729864800,25.47,27.2,1017,25,3.6,20,,0,Clear
1729868400,23.09,25.82,1017,29,3.6,20,,0,Clear
1729872000,22.14,25.25,1017,35,2.06,30,,0,Clear
1729875600,21.53,22.44,1017,28,2.06,100,,0,Clear
1729879200,21.03,21.79,1017,28,2.57,100,,0,Clear
1729882800,21.03,21.85,1018,28,2.06,100,,0,Clear
1729886400,20.99,22.32,1017,28,2.57,90,,0,Clear
1729890000,20.18,21.67,1017,28,1.54,100,,0,Clear
1729893600,19.52,21.12,1017,26,1.03,120,,0,Clear
1729897200,19.44,20.7,1017,26,1.03,100,,0,Clear
1729900800,19.31,20.76,1016,27,1.03,0,,0,Clear
1729904400,19.37,20.83,1016,27,0.51,0,,0,Clear
1729908000,19.3,21.12,1016,27,1.03,0,,0,Clear
1729911600,19.33,20.69,1016,27,1.03,0,,0,Clear
1729915200,19.01,20.1,1016,25,2.57,120,,0,Clear
1729918800,20.61,22.78,1017,32,2.23,102,,6,Clear
1729922400,24.74,26.79,1018,28,1.26,104,,0,Clear
1729926000,25.74,27.93,1018,20,0.51,0,,0,Clear
1729929600,27.2,29.84,1018,25,1.54,240,,0,Clear
1729933200,27.45,30.18,1017,36,2.06,240,,0,Clear
1729936800,27.65,30.68,1017,41,1.54,250,,0,Clear
1729940400,28.72,30.42,1016,34,3.6,340,,0,Clear
1729944000,28.34,30.18,1016,22,4.12,360,,0,Clear
1729947600,27.57,29.55,1016,31,3.6,360,,0,Clear
1729951200,26.53,28.24,1016,34,3.6,360,,0,Clear
1729954800,24.31,27.2,1017,44,2.57,20,,0,Clear
1729958400,23.98,26.74,1017,46,2.57,20,,0,Clear
1729962000,22.88,25.33,1017,46,1.54,60,,0,Clear
1729965600,21.92,22.86,1018,40,2.06,110,,0,Clear
1729969200,21.92,22.77,1018,53,2.99,42,,0,Clear
1729972800,21.6,22.82,1018,32,2.57,80,,0,Clear
1729976400,21.34,22.54,1017,28,1.54,120,,0,Clear
1729980000,20.89,22.16,1017,30,0.51,0,,0,Clear
1729983600,20.31,21.67,1017,30,0.51,0,,0,Clear
1729987200,19.88,21.12,1017,26,3.09,110,,0,Clear
1729990800,19.62,20.77,1017,27,1.03,0,,0,Clear
1729994400,19.5,20.57,1017,27,1.54,70,,0,Clear
1729998000,19.45,20.64,1018,27,1.54,70,,0,Clear
1730001600,19.61,20.9,1018,26,2.57,110,,0,Clear
1730005200,20.41,23.34,1018,34,2.32,106,,0,Clear
1730008800,25.21,27.45,1019,26,1.32,117,,0,Clear
1730012400,26.52,28.53,1019,31,0.58,264,,0,Clear
1730016000,27.89,30.19,1019,34,1.62,296,,0,Clear
1730019600,28.43,30.76,1019,37,2.25,312,,0,Clear
1730023200,28.21,31.11,1019,41,2.06,270,,0,Clear
1730026800,28.27,30.93,1019,42,3.3,332,,0,Clear
1730030400,28.73,30.63,1018,44,5.14,330,,0,Clear
1730034000,28.38,30.2,1018,34,4.63,330,,0,Clear
1730037600,26.22,28.77,1018,50,4.63,340,,0,Clear
1730041200,25.17,27.64,1018,31,3.6,340,,0,Clear
1730044800,24.57,27.29,1019,36,3.09,20,,0,Clear
1730048400,23.09,25.33,1019,43,1.54,70,,0,Clear
1730052000,22.4,23.89,1019,35,1.54,100,,0,Clear
1730055600,21.95,23.43,1019,30,1.54,100,,0,Clear
1730059200,21.34,23.34,1019,30,2.06,80,,0,Clear
1730062800,21.33,22.78,1019,28,2.06,100,,0,Clear
1730066400,20.54,22.23,1018,30,1.03,0,,0,Clear
1730070000,21.32,23.02,1019,32,1.54,120,,0,Clear
1730073600,20.32,22.54,1018,34,2.06,100,,0,Clear
1730077200,20.87,22.23,1018,30,2.57,100,,0,Clear
1730080800,19.83,20.84,1017,37,1.54,100,,0,Clear
1730084400,19.94,21.67,1018,34,1.03,0,,0,Clear
1730088000,19.5,20.37,1018,37,1.03,0,,0,Clear
1730091600,21.06,23.72,1018,37,2.57,90,,0,Clear
1730095200,24.98,27.13,1018,37,1.47,74,,0,Clear
1730098800,26.21,28.13,1018,30,1.29,21,,0,Clear
1730102400,27.52,29.87,1018,31,1.6,341,,0,Clear
1730106000,27.47,30.32,1018,47,2.06,300,,0,Clear
1730109600,29.2,30.85,1017,24,6.17,330,,0,Clear
1730113200,29.04,30.5,1016,18,4.63,330,,0,Clear
1730116800,28.47,30.13,1016,21,5.14,350,,0,Clear
1730120400,27.8,29.5,1016,34,4.63,10,,0,Clear
1730124000,26.82,28.23,1015,31,4.12,10,,0,Clear
1730127600,24.65,25.86,1015,36,4.63,10,,0,Clear
1730131200,23.67,26.49,1015,41,3.09,30,,0,Clear
1730134800,22.6,24.39,1016,46,2.57,20,,0,Clear
1730138400,21.77,23.2,1016,43,2.06,100,,0,Clear
1730142000,20.64,22.23,1016,40,2.57,110,,0,Clear
1730145600,20.56,21.67,1016,37,1.54,80,,0,Clear
1730149200,20.21,21.26,1015,40,2.06,80,,0,Clear
1730152800,19.91,21.03,1015,39,1.03,0,,0,Clear
1730156400,19.92,21.12,1015,34,1.54,80,,0,Clear
1730160000,19.88,21.12,1015,37,1.03,0,,0,Clear
1730163600,19.33,20.27,1014,39,2.06,100,,0,Clear
1730167200,18.9,19.72,1014,39,2.57,100,,0,Clear
1730170800,18.78,19.56,1015,39,2.57,100,,0,Clear
1730174400,18.39,18.95,1015,39,3.09,110,,0,Clear
1730178000,20.56,22.34,1015,42,2.57,100,,0,Clear
1730181600,23.15,25.62,1015,35,1.03,0,,0,Clear
1730185200,24.54,26.9,1015,31,1.54,30,,0,Clear
1730188800,25.65,28.51,1015,41,3.09,310,,0,Clear
1730192400,26.23,29.09,1015,38,4.12,320,,0,Clear
1730196000,26.36,29.49,1014,41,4.12,320,,0,Clear
1730199600,27.44,29.47,1014,41,4.63,320,,0,Clear
1730203200,27.13,29.11,1013,44,4.63,320,,0,Clear
1730206800,26.75,28.67,1013,47,5.14,330,,0,Clear
1730210400,25.8,27.47,1013,38,3.6,340,,0,Clear
1730214000,22.97,24.73,1013,46,3.09,340,,0,Clear
1730217600,22.86,25.44,1013,46,2.06,40,,0,Clear
1730221200,21.39,24.15,1013,43,1.54,100,,0,Clear
1730224800,21.15,22.32,1013,43,2.57,110,,0,Clear
1730228400,20.36,21.35,1013,43,2.06,100,,0,Clear
1730232000,20.45,21.67,1013,43,2.06,100,,0,Clear
1730235600,19.81,21.12,1013,43,2.06,110,,0,Clear
1730239200,19.64,20.75,1012,46,2.06,100,,0,Clear
1730242800,19.29,20.56,1012,49,2.06,100,,0,Clear
1730246400,19.09,19.98,1012,52,2.57,100,,0,Clear
1730250000,18.98,19.84,1011,49,2.06,110,,0,Clear
1730253600,18.74,19.75,1012,56,1.03,0,,0,Clear
1730257200,19.21,20.13,1012,56,2.06,120,,0,Clear
1730260800,18.67,19.53,1012,55,2.57,110,,0,Clear
1730264400,19.86,21.56,1013,52,3.09,110,,0,Clear
